ID	MODEL	SEND	RECEIVE	LATENCY
939	resnet34-v2-7	17732320441765092	17732320566234726	56731
714	resnet50-v2-7	17732063709244520	17732063833838150	56788
376	mobilenetv2-7	17731728465471262	17731728590433920	56956
307	resnet18-v2-7	17731645716432116	17731645841568526	57035
380	resnet18-v2-7	17731734091047280	17731734216383512	57126
898	resnet50-v2-7	17732287114522808	17732287239901088	57145
989	densenet-9	17732367501179290	17732367626926578	57314
721	densenet-9	17732068633601124	17732068759508748	57387
941	resnet50-v2-7	17732321364214836	17732321490927078	57753
381	resnet18-v2-7	17731734099666694	17731734228344576	58649
540	resnet34-v2-7	17731926807442338	17731926936237032	58703
434	resnet34-v2-7	17731812095824104	17731812225763340	59224
823	resnet34-v2-7	17732195278879446	17732195410160364	59836
190	resnet34-v2-7	17731499424262768	17731499555753460	59931
585	resnet34-v2-7	17731961212046942	17731961343821178	60061
971	resnet34-v2-7	17732360691570128	17732360823495484	60130
385	resnet18-v2-7	17731735384401560	17731735516703676	60301
600	resnet34-v2-7	17731977698845284	17731977831236722	60342
80	resnet18-v2-7	17731321346224128	17731321479019340	60526
852	resnet34-v2-7	17732234590830374	17732234724874786	61095
743	resnet34-v2-7	17732100110590934	17732100244778288	61161
379	resnet34-v2-7	17731733653600020	17731733788047168	61279
400	resnet34-v2-7	17731751144243204	17731751278698462	61283
293	resnet34-v2-7	17731630229016976	17731630363588714	61336
317	resnet34-v2-7	17731659589239712	17731659723963400	61405
486	resnet34-v2-7	17731880613938192	17731880748812968	61474
355	resnet34-v2-7	17731716755736192	17731716890670746	61501
613	mobilenetv2-7	17731989567252354	17731989702388634	61593
740	resnet34-v2-7	17732098850100536	17732098985294548	61619
474	resnet34-v2-7	17731856763931976	17731856899139362	61625
223	resnet34-v2-7	17731546884590008	17731547019842948	61646
697	resnet34-v2-7	17732057439559662	17732057574985968	61725
643	resnet34-v2-7	17732017562785078	17732017698225064	61731
907	resnet34-v2-7	17732294105578530	17732294241092014	61765
50	resnet34-v2-7	17731297437629530	17731297573147034	61767
513	resnet34-v2-7	17731903248305024	17731903383913956	61808
879	resnet34-v2-7	17732272191101546	17732272326747646	61825
854	resnet34-v2-7	17732238268801860	17732238404924726	62043
209	resnet50-v2-7	17731516485429608	17731516621580984	62056
604	resnet34-v2-7	17731984339364630	17731984475734668	62155
917	resnet34-v2-7	17732303886100408	17732304022600718	62215
421	resnet34-v2-7	17731800573889544	17731800710420094	62229
414	resnet34-v2-7	17731760813628404	17731760950422732	62349
955	resnet34-v2-7	17732340440568338	17732340577570896	62444
124	resnet50-v2-7	17731427993563762	17731428130571414	62446
210	resnet50-v2-7	17731516875706992	17731517012882092	62522
935	resnet50-v2-7	17732318672901708	17732318810513110	62721
827	resnet50-v2-7	17732198263678600	17732198401482192	62809
967	resnet50-v2-7	17732358274481580	17732358412821938	63053
844	resnet34-v2-7	17732230544637224	17732230683482676	63284
515	densenet-9	17731903726486848	17731903865378814	63305
882	resnet34-v2-7	17732276144349458	17732276283292152	63328
102	resnet50-v2-7	17731405121242042	17731405260276056	63370
856	resnet50-v2-7	17732238582013590	17732238721218038	63447
747	resnet34-v2-7	17732102121853508	17732102261198566	63511
601	resnet50-v2-7	17731978012940644	17731978152646104	63676
413	mobilenetv2-7	17731759571495472	17731759712527206	64280
479	resnet50-v2-7	17731859655276346	17731859796503956	64369
92	resnet34-v2-7	17731396001236394	17731396142661028	64459
862	resnet34-v2-7	17732241377150186	17732241518811576	64567
911	resnet50-v2-7	17732296694584844	17732296836264012	64575
73	densenet-9	17731315468115366	17731315610894376	65077
636	resnet50-v2-7	17732008360324606	17732008503463028	65240
182	resnet50-v2-7	17731494908083588	17731495051470426	65354
903	resnet50-v2-7	17732291122666330	17732291266563860	65586
365	resnet50-v2-7	17731722740922372	17731722885582326	65934
700	resnet50-v2-7	17732058385077786	17732058530602870	66328
267	resnet18-v2-7	17731599677410004	17731599823127642	66416
627	resnet50-v2-7	17731997724581784	17731997870670600	66585
679	resnet50-v2-7	17732039779980616	17732039926113428	66605
965	squeezenet1.1-7	17732357714721344	17732357861070492	66704
356	resnet50-v2-7	17731717037664676	17731717184099946	66743
221	resnet50-v2-7	17731544830095904	17731544976558678	66756
849	resnet50-v2-7	17732233599122318	17732233745626244	66774
698	resnet50-v2-7	17732057921233420	17732058067796108	66801
770	resnet50-v2-7	17732118238634398	17732118385197052	66801
875	resnet50-v2-7	17732251184545194	17732251331138310	66815
536	resnet50-v2-7	17731925508736860	17731925655383022	66839
418	resnet50-v2-7	17731763888811034	17731764035623358	66915
123	squeezenet1.1-7	17731426102316904	17731426249182958	66939
514	resnet50-v2-7	17731903620239192	17731903767222050	66993
691	resnet50-v2-7	17732050796228284	17732050943407602	67082
282	resnet50-v2-7	17731624736831480	17731624884026054	67089
358	resnet50-v2-7	17731719070958594	17731719218221788	67120
357	resnet50-v2-7	17731717598604544	17731717746040116	67199
454	squeezenet1.1-7	17731840418868346	17731840566370642	67229
880	resnet50-v2-7	17732275850260824	17732275997811138	67251
285	resnet50-v2-7	17731625432874652	17731625580590774	67327
407	resnet50-v2-7	17731757882013378	17731758029783752	67352
916	resnet50-v2-7	17732302377103884	17732302525105280	67457
86	resnet50-v2-7	17731388438727978	17731388586784340	67482
222	resnet50-v2-7	17731546655763032	17731546803836906	67490
631	resnet50-v2-7	17731998509741220	17731998657885264	67522
512	resnet50-v2-7	17731903020119674	17731903168315166	67545
906	resnet50-v2-7	17732293681061124	17732293829394548	67608
683	resnet50-v2-7	17732042130574568	17732042279182504	67733
630	resnet18-v2-7	17731998482944170	17731998632093370	67980
390	resnet50-v2-7	17731743388895894	17731743538305348	68099
485	resnet50-v2-7	17731880091947462	17731880241429610	68132
84	resnet50-v2-7	17731380845275264	17731380995796028	68605
201	resnet50-v2-7	17731511249842334	17731511400422736	68632
675	resnet50-v2-7	17732038827176022	17732038979148628	69267
544	squeezenet1.1-7	17731931936663076	17731932089012686	69439
873	densenet-9	17732250945162646	17732251098373666	69831
87	densenet-9	17731392584287532	17731392738762994	70408
