ID	MODEL	SEND	RECEIVE	LATENCY
751	mnist-8	17735979695140420	17736097485315064	53687408
563	resnet34-v2-7	17735965923228510	17736083753847856	53705842
760	resnet34-v2-7	17735980207104468	17736098093728596	53731369
323	resnet50-v2-7	17735950775124004	17736068678551722	53739028
536	densenet-9	17735965025829918	17736082971404222	53758238
547	densenet-9	17735965764120580	17736083753872268	53778373
691	inception_v3	17735976038384960	17736094105876684	53813806
882	googlenet-9	17735991107793174	17736109277412102	53860355
666	resnet34-v2-7	17735973036482610	17736091272339390	53890545
831	mobilenetv2-7	17735983264804710	17736101631727640	53950283
631	resnet18-v2-7	17735971651857648	17736090069491890	53973397
865	mobilenetv2-7	17735989877870280	17736108386862428	54015037
886	densenet-9	17735991221338960	17736109776924684	54036274
747	resnet18-v2-7	17735979044947556	17736097631807824	54050528
